MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_isnull,MasVnrArea_isnull,GarageYrBlt_isnull,hasPoolArea,has2ndFlrSF,hasGarageArea,hasTotalBsmtSF,hasFireplaces,Id,SalePrice
50,1,60.0,10320,1,0,1,1,1,0,2,2,1,3,1,6,7,102,13,0,0,4,3,1,0.0,1,3,2,2,3,1,5,0,4,0,756,756,2,4,1,3,756,713,0,1469,0,0,1,0,3,1,1,7,4,0,0,2,102.0,1,1,216,3,3,2,57,0,239,0,0,0,0,6,2008,2,3,0,0,0,0,1,1,1,0,654,135000
60,4,65.0,8125,1,0,1,1,1,0,19,2,1,3,5,7,5,3,2,0,0,10,10,4,100.0,2,3,4,3,3,1,6,812,4,0,280,1092,2,4,1,3,1112,438,0,1550,1,0,2,0,2,1,2,7,4,0,0,4,2.0,3,2,438,3,3,2,0,168,0,0,0,0,0,10,2009,2,3,0,0,0,0,1,1,1,0,400,241000
120,3,40.0,6792,1,1,1,1,1,0,22,2,1,4,3,7,5,1,0,0,0,9,8,4,94.0,2,3,4,3,3,1,5,0,4,0,1368,1368,2,4,1,3,1368,0,0,1368,0,0,2,0,2,1,2,6,4,1,4,4,1.0,2,2,474,3,3,2,132,35,0,0,0,0,0,3,2006,3,4,0,0,0,0,0,1,1,1,512,202665
60,3,111.0,16259,1,0,1,1,0,0,22,2,1,3,5,9,5,0,0,0,0,9,8,4,370.0,1,3,4,4,4,3,5,0,4,0,1249,1249,2,4,1,3,1249,1347,0,2596,0,0,3,1,4,1,2,9,4,0,0,4,0.0,2,3,840,3,3,2,240,154,0,0,0,0,0,9,2006,3,4,0,0,0,0,1,1,1,0,321,342643
20,3,70.0,7560,1,0,1,1,1,0,8,2,1,3,3,5,6,51,44,1,0,8,7,1,0.0,1,3,2,2,3,1,1,504,4,0,525,1029,2,2,1,3,1339,0,0,1339,0,0,1,0,3,1,1,6,2,0,0,4,51.0,1,1,294,3,3,2,0,0,0,0,0,0,0,5,2009,0,0,0,0,0,0,0,1,1,0,20,139000
60,3,58.0,16770,1,3,1,1,3,0,21,2,1,3,5,7,5,12,12,0,0,9,8,2,30.0,2,3,4,3,3,1,5,0,4,0,1195,1195,2,3,1,3,1195,644,0,1839,0,0,2,1,4,1,1,7,4,0,0,4,12.0,3,2,486,3,3,2,0,81,0,0,0,0,0,6,2010,2,3,0,0,0,0,1,1,1,0,685,221000
60,3,108.0,13418,1,0,1,1,1,0,22,2,1,3,5,8,5,2,1,0,0,9,8,4,132.0,2,3,4,4,3,3,5,0,4,0,1117,1117,2,4,1,3,1132,1320,0,2452,0,0,3,1,4,1,2,9,4,1,4,5,2.0,3,3,691,3,3,2,113,32,0,0,0,0,0,9,2006,2,3,0,0,0,0,1,1,1,1,36,309000
60,3,63.0,7875,1,0,1,1,1,0,13,2,1,3,5,7,5,3,3,0,0,9,8,1,0.0,2,3,4,3,3,1,5,0,4,0,783,783,2,4,1,3,807,702,0,1509,0,0,2,1,3,1,2,8,4,1,4,4,3.0,3,2,393,3,3,2,0,75,0,0,0,0,0,7,2006,2,3,0,0,0,0,1,1,1,1,903,180000
20,3,65.0,8529,1,1,1,1,1,0,11,2,1,3,3,7,5,8,8,0,0,9,8,1,0.0,2,3,4,3,3,1,6,20,4,0,1434,1454,2,4,1,3,1434,0,0,1434,0,0,2,0,3,1,2,6,4,1,3,4,8.0,2,2,527,3,3,2,290,39,0,0,0,0,0,4,2009,2,3,0,0,0,0,0,1,1,1,828,189000
20,3,70.0,7153,1,0,1,1,1,0,11,2,1,3,3,6,5,17,17,0,0,5,6,2,88.0,1,3,2,3,3,1,6,1200,4,0,78,1278,2,3,1,3,1294,0,0,1294,1,0,2,0,3,1,2,6,4,0,0,4,17.0,2,2,496,3,3,2,112,51,0,0,0,0,0,6,2008,2,3,1,0,0,0,0,1,1,0,1310,179200
70,3,63.0,15576,1,0,1,1,1,0,17,2,1,3,5,6,7,93,32,0,0,3,7,1,0.0,1,3,1,3,3,1,5,0,4,0,840,840,2,4,1,3,840,840,0,1680,0,0,2,0,4,1,1,8,4,0,0,4,48.0,1,1,308,3,3,2,0,0,160,0,0,0,0,3,2008,2,3,0,0,0,0,1,1,1,0,408,177000
60,3,70.0,8462,1,1,1,1,1,0,11,2,1,3,5,6,5,13,13,0,0,5,6,2,105.0,2,2,4,3,4,1,6,814,4,0,114,928,2,4,1,3,936,785,0,1721,0,1,2,1,3,1,2,7,4,0,0,4,13.0,2,2,471,3,3,2,300,87,0,0,0,0,0,7,2007,2,3,0,0,0,0,1,1,1,0,921,201000
20,3,70.0,12735,1,1,1,1,2,0,8,2,1,3,3,4,5,36,36,1,0,4,3,1,0.0,1,3,2,2,3,1,2,600,4,0,264,864,2,2,1,3,864,0,0,864,0,0,1,0,3,1,1,5,4,0,0,2,28.0,1,2,576,3,3,2,216,0,0,0,0,0,0,4,2008,0,3,1,0,0,0,0,1,1,0,538,111250
160,4,24.0,2280,1,0,1,1,1,0,19,2,1,1,5,7,5,9,9,0,0,4,3,2,360.0,1,3,4,3,3,1,4,549,4,0,195,744,2,3,1,3,757,744,0,1501,0,0,2,1,3,1,1,6,4,0,0,2,9.0,1,2,440,3,3,2,0,0,0,0,0,0,0,8,2008,2,3,0,0,0,0,1,1,1,0,759,179400
190,1,85.0,13600,1,0,1,1,1,0,3,2,1,0,5,5,5,107,57,0,0,3,2,1,0.0,1,3,1,2,3,1,5,0,4,0,662,662,2,2,0,3,1422,915,0,2337,0,0,2,0,5,2,1,10,3,0,0,2,62.0,1,2,560,3,3,2,0,57,0,0,0,0,0,9,2007,2,3,0,0,0,0,1,1,1,0,1063,90000
20,3,80.0,10400,1,0,1,1,1,0,14,2,1,3,3,7,5,18,18,0,0,3,2,2,102.0,1,3,2,3,3,3,6,929,4,0,916,1845,2,3,1,3,1872,0,0,1872,0,1,2,0,3,1,1,6,4,1,3,4,18.0,3,2,604,3,3,2,197,39,0,0,0,0,0,6,2006,2,3,0,0,0,0,0,1,1,1,246,241500
20,3,182.0,14572,1,2,1,1,0,0,13,2,1,3,3,7,5,3,3,1,0,9,8,1,0.0,2,3,4,3,3,3,6,1300,4,0,230,1530,2,4,1,3,1530,0,0,1530,1,0,2,0,3,1,2,7,4,1,4,4,3.0,3,3,630,3,3,2,144,36,0,0,0,0,0,11,2007,2,2,0,0,0,0,0,1,1,1,1128,259000
75,1,35.0,6300,1,0,1,1,1,0,3,2,1,3,0,6,6,94,7,0,0,3,1,1,0.0,1,3,2,2,3,1,5,0,4,0,742,742,2,4,1,3,742,742,0,1484,0,0,2,0,3,1,1,9,4,1,4,0,28.0,0,0,0,0,0,2,0,291,134,0,0,0,0,6,2008,2,3,0,0,1,0,1,0,1,1,785,128000
180,1,21.0,1526,1,0,1,1,1,0,0,2,1,1,2,4,8,39,7,0,0,10,10,1,0.0,1,2,2,3,3,3,6,515,4,0,115,630,2,2,1,3,630,0,0,630,1,0,1,0,1,1,2,3,4,0,0,4,39.0,1,1,286,3,3,2,0,0,0,0,0,0,0,5,2009,2,3,0,0,0,0,0,1,1,0,490,86000
30,1,84.0,11340,1,0,1,1,0,0,3,2,1,3,3,6,5,83,56,0,0,3,2,1,0.0,1,3,1,2,3,1,5,0,4,0,1200,1200,2,2,1,2,1200,0,0,1200,0,0,1,0,4,1,1,7,4,0,0,2,83.0,1,1,312,1,1,2,0,0,228,0,0,0,0,3,2006,2,2,0,0,0,0,0,1,1,0,155,125000
60,3,70.0,12227,1,1,1,1,0,0,14,5,1,3,5,6,7,31,13,0,0,5,6,2,424.0,1,2,2,3,4,1,4,896,4,0,434,1330,2,2,1,3,1542,1330,0,2872,1,0,2,1,4,1,1,11,4,1,3,4,31.0,3,2,619,3,3,2,550,282,0,0,0,0,0,7,2008,2,3,1,0,0,0,1,1,1,1,962,272000
80,3,70.0,12095,1,1,1,1,0,0,8,2,1,3,4,6,6,45,45,0,0,4,6,2,115.0,1,2,2,2,3,4,3,564,4,0,563,1127,2,2,1,3,1445,0,0,1445,0,0,1,1,3,1,1,7,4,1,2,4,45.0,2,2,645,3,3,2,180,0,0,0,0,0,0,8,2009,2,3,1,0,0,0,0,1,1,1,854,158000
20,3,87.0,10000,1,1,1,1,0,0,8,2,1,3,3,6,6,48,48,1,0,3,2,2,261.0,1,3,2,2,3,1,5,0,4,0,1116,1116,2,2,1,3,1116,0,0,1116,0,0,1,1,3,1,1,5,4,0,0,4,48.0,1,2,440,3,3,2,0,0,0,0,385,0,0,2,2010,2,3,0,0,0,0,0,1,1,0,626,160000
160,3,70.0,5062,1,1,1,1,3,0,20,2,1,4,5,7,5,23,23,0,0,5,6,1,0.0,2,3,2,3,3,2,6,828,3,182,180,1190,2,3,1,3,1190,900,0,2090,1,0,2,0,3,1,2,6,2,1,3,4,23.0,3,2,577,3,3,2,219,0,0,0,0,0,0,9,2007,2,3,1,0,0,0,1,1,1,1,686,207500
90,3,70.0,7032,1,1,1,1,0,0,8,2,1,2,2,5,5,27,27,0,0,4,3,1,0.0,1,3,2,3,3,4,6,943,4,0,0,943,2,2,1,3,943,0,0,943,1,0,1,0,2,1,1,4,4,2,3,2,27.0,1,2,600,3,3,2,42,0,0,0,0,0,0,12,2006,2,3,1,0,0,0,0,1,1,1,570,135960
50,3,51.0,6171,1,0,1,1,1,0,7,2,1,3,1,6,6,84,19,0,0,2,1,1,0.0,1,3,1,2,3,1,2,264,4,0,712,976,2,4,1,3,1160,448,0,1608,0,0,2,1,3,1,2,7,4,1,4,2,84.0,1,1,216,1,3,2,147,16,0,0,0,0,0,10,2009,2,3,0,0,0,0,1,1,1,1,1400,137450
90,3,72.0,10791,1,0,1,1,1,0,6,2,1,2,3,4,5,39,39,0,0,4,3,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,2,2,1,3,1296,0,0,1296,0,0,2,0,2,2,1,6,4,0,0,1,39.0,1,2,516,3,3,2,0,0,0,0,0,0,500,10,2006,2,3,0,0,0,0,0,1,0,0,18,90000
45,1,55.0,4388,1,1,0,1,1,0,3,1,1,3,0,5,7,77,57,0,0,2,2,1,0.0,1,2,1,2,3,1,1,116,4,0,556,672,2,4,1,3,840,0,0,840,0,0,1,0,3,1,1,5,4,1,3,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2007,2,3,0,0,1,0,0,0,1,1,128,87000
60,3,70.0,9900,1,0,1,1,1,0,14,1,1,3,5,7,5,40,40,0,0,4,3,2,342.0,1,3,2,2,3,1,2,552,4,0,280,832,2,3,1,3,1098,880,0,1978,0,0,2,1,4,1,1,9,4,1,4,4,40.0,2,2,486,3,3,2,0,43,0,0,0,0,0,4,2008,2,3,1,0,0,0,1,1,1,1,928,176000
85,3,70.0,12122,1,1,1,1,0,0,8,2,1,3,2,7,9,47,1,0,0,10,10,4,210.0,3,3,2,2,3,3,4,867,4,0,77,944,2,3,1,3,999,0,0,999,1,0,1,0,3,1,3,6,4,0,0,4,47.0,2,2,588,3,3,2,144,76,0,0,0,0,0,7,2008,2,3,1,0,0,0,0,1,1,0,981,178400
120,3,70.0,4928,1,1,1,1,1,0,10,2,1,4,3,6,6,33,33,0,0,7,7,1,0.0,1,3,2,3,3,1,1,958,4,0,0,958,2,2,1,3,958,0,0,958,0,0,2,0,2,1,1,5,4,0,0,4,33.0,2,2,440,3,3,2,0,60,0,0,0,0,0,10,2009,2,3,1,0,0,0,0,1,1,0,1432,143750
70,3,70.0,10570,1,0,0,1,1,1,17,2,1,3,5,8,8,75,13,1,0,8,9,1,0.0,2,3,2,3,4,1,3,297,4,0,556,853,2,2,1,3,1549,1178,0,2727,0,0,2,1,3,1,2,10,0,2,3,2,75.0,1,2,440,3,3,2,0,74,0,0,0,0,0,12,2007,2,3,0,0,0,0,1,1,1,1,191,315000
30,3,98.0,8731,1,1,1,1,1,0,4,2,1,3,3,5,5,87,57,0,0,6,5,1,0.0,1,0,1,2,3,1,2,645,4,0,270,915,2,2,1,3,1167,0,0,1167,0,0,1,0,3,1,1,6,0,1,4,2,35.0,1,2,495,3,3,2,0,0,216,0,126,0,0,5,2007,2,3,0,0,0,0,0,1,1,1,1140,144000
60,3,80.0,9760,1,0,1,1,1,1,8,2,1,3,5,6,8,43,14,1,0,3,2,2,340.0,1,3,2,2,3,4,2,536,2,117,169,822,2,3,1,3,1020,831,0,1851,0,0,2,1,3,1,2,7,4,1,2,4,43.0,2,2,440,3,3,2,239,42,0,0,0,0,0,7,2007,2,3,0,0,0,0,1,1,1,1,993,187000
20,3,80.0,10721,1,1,1,1,1,0,8,2,1,3,3,6,6,49,49,1,0,5,6,4,243.0,2,3,2,2,3,1,5,0,4,0,1252,1252,2,4,1,3,1252,0,0,1252,0,0,1,0,3,1,2,7,4,0,0,2,48.0,1,2,528,3,3,2,0,39,0,0,0,0,0,10,2008,2,3,0,0,0,0,0,1,1,0,1426,142000
50,1,52.0,6240,1,0,1,1,1,0,4,2,1,3,1,4,5,59,56,0,0,1,0,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,2,3,0,3,672,240,0,912,0,0,1,0,2,1,1,3,4,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,2,3,0,0,1,0,1,0,0,0,1219,80500
20,3,82.0,12464,1,3,2,1,0,1,15,2,1,3,3,5,5,13,13,0,0,9,8,1,0.0,1,2,4,3,3,1,6,732,4,0,308,1040,2,3,1,3,1040,0,0,1040,1,0,1,0,3,1,2,6,4,0,0,2,9.0,1,2,576,3,3,2,168,0,0,0,0,0,0,11,2009,2,3,0,0,0,0,0,1,1,0,607,152000
160,4,70.0,2117,1,0,1,1,1,0,19,2,1,1,5,6,5,7,7,0,0,4,3,2,456.0,2,3,4,3,3,1,6,436,4,0,320,756,2,4,1,3,769,756,0,1525,0,0,2,1,3,1,2,5,4,1,3,2,7.0,1,2,440,3,3,2,0,0,0,0,0,0,0,6,2007,2,3,1,0,0,0,1,1,1,1,181,177000
60,3,66.0,16226,1,2,1,1,1,0,15,2,1,3,5,8,5,9,8,0,0,9,8,1,0.0,2,3,4,3,3,1,6,281,4,0,747,1028,2,4,1,3,1210,1242,0,2452,0,0,2,1,4,1,2,9,4,1,3,5,9.0,3,2,683,3,3,2,208,50,0,0,0,0,0,5,2007,2,3,0,0,0,0,1,1,1,1,302,267000
20,3,70.0,12692,1,1,1,1,1,0,21,2,1,3,3,8,5,15,14,1,0,8,9,1,0.0,2,3,4,3,3,1,6,1231,4,0,1969,3200,2,4,1,3,3228,0,0,3228,1,0,3,0,4,1,2,10,4,1,4,4,15.0,2,2,546,3,3,2,264,75,291,0,0,0,0,5,2007,2,3,1,0,0,0,0,1,1,1,497,430000
80,3,59.0,9587,1,1,1,1,1,0,13,2,1,3,4,7,5,3,3,0,0,9,8,4,182.0,2,3,4,3,3,4,6,655,4,0,201,856,2,4,1,3,1166,0,0,1166,1,0,2,0,2,1,2,5,4,0,0,4,3.0,3,2,400,3,3,2,212,0,0,0,0,0,0,7,2008,2,3,0,0,0,0,0,1,1,0,1259,190000
50,3,78.0,10496,1,0,1,1,1,0,8,0,1,3,1,6,6,58,57,0,0,3,2,2,320.0,1,3,2,2,3,2,3,196,4,0,844,1040,2,4,1,3,1168,678,0,1846,0,0,2,0,3,1,1,7,4,1,4,4,58.0,1,1,315,3,3,2,0,0,0,0,0,0,0,1,2007,2,3,0,0,0,0,1,1,1,1,1223,143000
20,3,78.0,10140,1,0,1,1,1,0,14,2,1,3,3,5,6,31,31,0,0,5,6,1,0.0,1,3,2,3,3,1,4,788,4,0,268,1056,2,4,1,3,1074,0,0,1074,1,0,1,1,3,1,1,6,4,0,0,4,31.0,2,2,495,3,3,2,0,88,0,0,0,0,0,7,2006,2,3,0,0,0,0,0,1,1,0,1205,153500
60,3,79.0,10208,1,1,1,1,1,0,21,2,1,3,5,7,5,13,12,0,0,9,8,2,921.0,2,3,4,3,3,1,5,0,4,0,1264,1264,2,4,1,3,1277,1067,0,2344,0,0,2,1,3,1,2,7,4,1,3,4,13.0,2,3,889,3,3,2,220,0,0,0,0,0,0,7,2009,2,3,0,0,0,0,1,1,1,1,518,265000
45,3,60.0,9600,1,0,1,1,1,0,8,2,1,3,0,5,7,58,4,0,0,4,3,1,0.0,1,3,2,2,3,1,4,220,4,0,625,845,2,2,1,3,893,0,0,893,0,1,1,0,2,1,2,4,4,0,0,2,22.0,1,2,576,3,3,2,0,0,0,0,0,0,0,5,2007,2,3,0,0,0,0,0,1,1,0,1070,135000
20,3,75.0,13125,1,0,1,1,1,1,15,2,1,3,3,6,5,11,10,0,0,9,8,2,215.0,1,3,4,3,3,4,6,994,4,0,484,1478,2,4,1,3,1493,0,0,1493,1,0,2,0,3,1,2,7,4,1,3,4,11.0,3,2,508,3,3,2,140,39,0,0,0,0,0,4,2008,2,3,0,0,0,0,0,1,1,1,477,208900
60,3,92.0,12003,1,0,1,1,0,0,18,2,1,3,5,8,5,1,0,0,0,9,8,2,84.0,2,3,4,4,3,1,5,0,4,0,774,774,2,4,1,3,774,1194,0,1968,0,0,2,1,4,1,3,8,4,1,4,5,1.0,3,3,680,3,3,2,0,75,0,0,0,0,0,5,2010,3,4,0,0,0,0,1,1,1,1,158,269500
20,3,70.0,11241,1,1,1,1,3,0,8,2,1,3,3,6,7,40,40,0,0,3,2,2,180.0,1,3,2,2,3,1,4,578,4,0,426,1004,2,4,1,3,1004,0,0,1004,1,0,1,0,2,1,1,5,4,1,3,4,40.0,3,2,480,3,3,2,0,0,0,0,0,0,700,3,2010,2,3,1,0,0,0,0,1,1,1,17,149000
50,3,50.0,7585,1,0,1,1,1,0,5,0,1,3,1,5,3,58,56,0,0,4,3,1,0.0,1,3,2,1,2,2,5,0,4,0,810,810,2,1,1,2,1002,454,0,1456,1,1,1,0,4,1,1,7,4,1,3,2,52.0,1,1,280,3,3,1,0,0,0,0,0,0,0,8,2006,2,3,0,0,0,0,1,1,1,1,1073,91500
50,3,70.0,8737,1,1,0,1,1,0,4,2,1,3,1,6,7,84,57,0,0,8,2,1,0.0,1,3,1,3,3,1,3,300,4,0,765,1065,2,4,1,2,915,720,0,1635,0,0,1,1,3,1,1,6,4,1,4,2,57.0,1,2,440,3,3,2,0,38,0,144,0,0,0,5,2007,2,3,0,0,0,0,1,1,1,1,547,210000
50,3,78.0,17503,1,0,1,1,1,0,8,0,1,3,1,6,5,62,60,0,0,9,8,1,0.0,1,3,2,2,3,1,5,0,4,0,912,912,2,2,1,3,912,546,0,1458,0,1,1,0,3,1,1,6,4,1,4,4,62.0,1,1,330,3,3,2,192,0,0,0,0,0,0,1,2010,2,0,0,0,0,0,1,1,1,1,659,97500
120,1,70.0,4500,1,0,1,1,2,0,9,2,1,4,3,6,5,10,10,1,0,9,8,2,425.0,1,3,4,4,3,1,6,883,4,0,341,1224,2,4,1,3,1224,0,0,1224,1,0,2,0,2,1,1,5,4,0,0,4,10.0,3,2,402,3,3,2,0,304,0,0,0,0,0,6,2009,2,3,1,0,0,0,0,1,1,0,1194,165000
120,3,43.0,3013,1,0,1,1,1,0,12,2,1,4,3,7,5,1,1,0,0,9,8,2,145.0,2,3,4,3,3,4,6,16,4,0,1346,1362,2,4,1,3,1506,0,0,1506,0,0,2,0,2,1,2,6,4,1,4,4,1.0,3,2,440,3,3,2,142,20,0,0,0,0,0,4,2006,2,3,0,0,0,0,0,1,1,1,1020,213490
20,3,89.0,10680,1,0,1,1,1,0,8,2,1,3,3,5,3,55,55,1,0,3,2,2,44.0,1,3,2,2,2,1,1,756,4,0,1380,2136,2,2,0,2,2136,0,0,2136,0,0,2,0,4,1,1,7,1,0,0,2,55.0,1,2,528,3,3,2,0,30,0,0,0,0,0,10,2006,2,3,0,0,0,0,0,1,1,0,1224,137900
160,4,24.0,2572,1,0,1,1,2,0,19,2,1,1,5,7,5,11,11,1,0,4,3,1,0.0,2,3,4,3,3,1,4,604,4,0,92,696,2,4,1,3,696,720,0,1416,1,0,2,1,3,1,2,6,4,0,0,2,11.0,1,2,484,3,3,2,0,44,0,0,0,0,0,5,2010,2,3,0,0,0,0,1,1,1,0,960,155000
20,3,70.0,11400,1,0,1,1,1,0,21,2,1,3,3,10,5,6,5,1,0,9,8,2,705.0,3,3,4,4,3,4,6,1282,4,0,1351,2633,2,4,1,3,2633,0,0,2633,1,0,2,1,2,1,3,8,4,2,4,4,6.0,2,3,804,3,3,2,314,140,0,0,0,0,0,3,2007,2,3,1,0,0,0,0,1,1,1,1374,466500
20,3,74.0,9612,1,0,1,1,1,0,19,1,1,3,3,8,5,1,0,0,0,9,8,4,72.0,2,3,4,3,3,1,5,0,4,0,1468,1468,2,4,1,3,1468,0,0,1468,0,0,2,0,3,1,2,6,4,1,4,4,1.0,3,3,898,3,3,2,210,150,0,0,0,0,0,12,2009,3,4,0,0,0,0,0,1,1,1,284,244600
20,3,57.0,7677,1,0,1,1,1,0,8,2,1,3,3,5,5,55,55,0,0,9,8,1,0.0,1,3,2,2,3,1,2,570,4,0,203,773,2,3,1,3,773,0,0,773,0,0,1,0,2,1,1,4,4,0,0,4,55.0,1,1,240,3,3,2,0,0,0,0,0,0,0,4,2008,2,0,0,0,0,0,0,1,1,0,798,110000
160,1,21.0,1680,1,0,1,1,1,0,1,2,1,1,5,5,5,38,38,0,0,5,6,2,142.0,1,3,2,2,3,1,5,0,4,0,630,630,2,2,1,3,630,672,0,1302,0,0,2,1,3,1,1,6,4,0,0,2,18.0,1,1,280,3,3,2,0,0,0,0,0,0,0,5,2009,0,0,0,0,0,0,1,1,1,0,226,112000
20,3,60.0,7200,1,0,1,1,0,0,8,2,1,3,3,5,7,59,10,0,0,3,2,1,0.0,1,3,2,2,3,2,2,234,2,486,180,900,2,2,1,3,900,0,0,900,0,1,1,0,3,1,2,5,4,0,0,2,5.0,1,2,576,3,3,2,222,32,0,0,0,0,0,5,2010,2,3,0,0,0,0,0,1,1,0,27,134800
45,1,50.0,6000,1,0,1,1,1,0,4,2,1,3,0,6,7,83,5,0,0,3,2,1,0.0,2,3,4,2,3,1,5,0,4,0,884,884,2,3,1,3,904,0,0,904,0,0,1,0,2,1,1,4,4,0,0,2,83.0,1,1,180,3,3,2,0,0,105,0,0,0,0,1,2009,2,3,0,0,0,0,0,1,1,0,438,119000
20,3,70.0,16381,1,1,1,1,1,0,17,2,1,3,3,6,5,37,37,0,0,7,7,2,312.0,2,2,2,2,3,3,3,1110,4,0,734,1844,2,3,1,3,1844,0,0,1844,1,0,2,0,3,1,2,7,4,1,3,4,37.0,2,2,540,3,3,2,0,73,216,0,0,0,0,12,2006,2,3,1,0,0,0,0,1,1,1,1420,223000
120,3,43.0,3182,1,0,1,1,1,0,12,2,1,4,3,7,5,4,3,0,0,9,8,2,16.0,2,3,4,3,3,3,6,16,4,0,1357,1373,2,4,1,3,1555,0,0,1555,0,0,2,0,2,1,2,7,4,1,3,4,4.0,3,2,430,3,3,2,143,20,0,0,0,0,0,5,2009,2,3,0,0,0,0,0,1,1,1,230,192500
20,3,74.0,8532,1,0,1,1,1,0,8,2,1,3,3,5,6,55,19,1,0,3,2,2,650.0,1,3,2,2,3,1,3,1213,4,0,84,1297,2,3,1,3,1297,0,0,1297,0,1,1,0,3,1,1,5,4,1,3,4,55.0,3,2,498,3,3,2,0,0,0,0,0,0,0,10,2009,2,3,0,0,0,0,0,1,1,1,38,153000
50,3,50.0,8405,1,0,1,1,1,0,5,2,1,3,1,4,3,64,59,0,0,2,1,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1088,441,0,1529,0,0,2,0,4,1,1,9,1,0,0,2,64.0,1,1,240,3,3,0,92,0,185,0,0,0,0,4,2009,2,3,0,0,0,0,1,1,0,0,750,98000
20,3,70.0,13680,1,1,1,1,3,0,5,2,1,3,3,3,5,54,54,1,0,8,2,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,2,4,1,2,1733,0,0,1733,0,0,2,0,4,1,1,8,3,1,4,4,54.0,1,2,452,3,3,2,0,0,0,0,0,0,0,6,2009,2,3,1,0,0,0,0,1,0,1,1046,139600
60,3,76.0,9291,1,1,1,1,0,0,11,4,1,3,5,6,5,15,15,0,0,5,6,2,120.0,2,3,4,3,3,1,6,426,4,0,406,832,2,4,1,3,832,878,0,1710,0,0,2,1,3,1,2,7,4,0,0,4,15.0,2,2,506,3,3,2,144,70,0,0,0,0,0,6,2008,2,3,0,0,0,0,1,1,1,0,470,187000
80,3,78.0,12090,1,0,1,1,1,0,14,2,1,3,4,6,7,23,4,1,0,9,8,2,74.0,1,3,2,3,3,1,5,0,4,0,585,585,2,4,1,3,1140,728,0,1868,0,0,3,1,3,1,1,7,4,1,3,5,23.0,3,2,477,3,3,2,268,112,0,0,147,0,0,1,2007,2,0,0,0,0,0,1,1,1,1,1246,178000
20,3,80.0,17400,1,0,2,1,1,1,9,2,1,3,3,5,5,29,29,0,0,8,9,1,0.0,1,3,2,2,3,1,4,936,4,0,190,1126,2,1,1,3,1126,0,0,1126,1,0,2,0,3,1,1,5,4,1,4,4,29.0,2,2,484,3,3,1,295,41,0,0,0,0,0,5,2006,2,3,0,0,0,0,0,1,1,1,1435,160000
160,4,70.0,5105,1,3,1,1,2,0,19,2,1,4,5,7,5,3,3,0,0,4,3,1,0.0,2,3,4,3,3,1,6,239,4,0,312,551,2,4,1,3,551,551,0,1102,0,0,2,1,2,1,2,4,4,0,0,2,3.0,1,2,480,3,3,2,0,60,0,0,0,0,0,3,2007,2,3,1,0,0,0,1,1,1,0,688,148800
50,3,57.0,7558,1,0,0,1,1,0,17,2,1,3,1,6,6,81,59,0,0,8,4,1,0.0,1,3,1,2,3,1,5,0,4,0,896,896,2,3,1,3,1172,741,0,1913,0,0,1,1,3,1,1,9,4,1,3,2,80.0,1,2,342,1,1,2,0,0,0,0,0,0,0,3,2009,2,3,0,0,0,0,1,1,1,1,1344,177000
120,3,53.0,3982,1,0,1,1,1,0,12,2,1,4,3,8,5,0,0,1,0,9,8,1,0.0,2,3,4,3,4,3,6,1154,4,0,366,1520,2,4,1,3,1567,0,0,1567,1,0,2,0,1,1,3,7,4,1,4,4,0.0,3,3,648,3,3,2,312,0,0,0,0,0,0,10,2006,3,4,0,0,0,0,0,1,1,1,640,264561
20,3,80.0,9600,1,0,1,1,1,0,8,2,1,3,3,5,6,53,53,1,0,4,3,1,0.0,1,3,2,2,3,1,3,504,4,0,546,1050,2,3,1,3,1050,0,0,1050,0,0,1,0,2,1,1,5,4,0,0,4,53.0,1,1,338,3,3,2,0,0,0,0,0,0,0,6,2009,2,3,0,0,0,0,0,1,1,0,1262,128900
